S-reflector time-depth,S-reflector amplitude,S-reflector frequency,Gouge Thickness,Basement Thickness,Basement Proportion,S Distance from seafloor,Water Thickness,Water Proportion,Sediment Thickness,Sediment Proportion,Below Velocity - Mantle (m/s),Above Velocity - Basement (m/s)
-8809.93,2423.08,12.95,26.44,278.77,0.031642703,1861.75,6948.18,0.78867596,1556.54,0.176680178,7755.270938,6597.256026
-8809.82,3370.66,17.94,25.37,272.64,0.030947284,1862.86,6946.96,0.788547326,1564.85,0.17762565,7730.102358,6576.308698
-8810.92,3091.75,17.13,26.37,275.9,0.031313416,1865.53,6945.39,0.788270691,1563.26,0.177423016,7768.997446,6585.000407
-8813.65,3936.41,18.87,23.71,265.86,0.030164574,1866.87,6946.78,0.788184237,1577.3,0.178961043,7747.657257,6566.462003
-8811.26,3543.32,19.74,22.18,267.99,0.030414492,1866.6,6944.66,0.788157426,1576.43,0.178910848,7797.435291,6594.236856
-8815.25,3648.13,18.82,21.23,263.24,0.029861887,1870.2,6945.05,0.787844928,1585.73,0.179884859,7799.453087,6597.228513
-8812.66,3671.47,21.09,20.2,263.29,0.029876337,1867.43,6945.23,0.788096897,1583.94,0.179734609,7855.936246,6654.961092
-8816.65,4146.94,20.48,23.56,264.66,0.030018204,1871.58,6945.07,0.787722094,1583.36,0.179587485,7869.230837,6674.423334
-8814.99,3665.97,19.48,21.8,264.45,0.030000034,1869,6945.99,0.787974802,1582.75,0.179552104,7901.021681,6717.223642
-8817.54,4263.73,19.48,22.98,268.77,0.030481291,1873.37,6944.17,0.787540516,1581.62,0.179372024,7901.534264,6718.490302
-8814.46,4115.67,19.16,22.4,269.28,0.030549801,1871.34,6943.12,0.78769658,1579.66,0.17921234,7911.390281,6731.486371
-8818.4,4930.06,18.86,22.98,272.93,0.030950059,1875.26,6943.14,0.787346911,1579.35,0.179097115,7888.952039,6685.741697
-8815.7,4737,19.85,21.15,273.96,0.031076375,1872.6,6943.1,0.787583516,1577.49,0.17894098,7886.576455,6675.60824
-8821.12,5488.96,18.8,24.17,281.59,0.03192225,1878.08,6943.04,0.787092795,1572.32,0.178244939,7886.523484,6676.22938
-8817.25,5499.33,19.8,20.59,280.94,0.031862542,1875.11,6942.14,0.787336188,1573.58,0.178466075,7892.42371,6683.111287
-8822.24,5508.34,18.44,22.23,285.15,0.032321723,1880.78,6941.46,0.78681378,1573.4,0.178344729,7894.907485,6689.573435
-8818.82,5790.79,19.59,20.55,280.88,0.031850066,1876.99,6941.83,0.787160867,1575.56,0.178658823,7890.602772,6673.608533
-8824.86,5476.93,18.13,22.32,286.56,0.032471903,1882.18,6942.68,0.78671843,1573.3,0.178280449,7884.707405,6659.328118
-8822.62,5503.13,18.64,23.03,287.7,0.032609361,1878.98,6943.64,0.787026983,1568.25,0.17775332,7878.682811,6635.038903
-8828.05,4190.51,16.55,26.95,288.67,0.03269918,1884.76,6943.29,0.786503248,1569.14,0.177744802,7875.35951,6625.698865
-8826.04,4940.54,17.46,27.76,291.55,0.033032934,1881.97,6944.07,0.786770737,1562.66,0.17705109,7884.20833,6630.148833
-8833.35,4515.73,17.99,33.93,287.23,0.032516542,1888.53,6944.82,0.786204554,1567.37,0.177437778,7892.023794,6653.652432
-8831.45,4169.9,16.84,33.3,288.63,0.032682062,1886.04,6945.41,0.786440505,1564.11,0.177106817,7897.656798,6649.0505
-8838.43,4971.95,19.13,40.83,281.1,0.031804291,1894.36,6944.07,0.785667817,1572.43,0.177908294,7896.096509,6644.774235
-8836.41,4181.15,18.01,38.31,282.5,0.031969997,1891.92,6944.49,0.785894951,1571.11,0.177799582,7904.223833,6642.837921
-8841.16,4260.52,18.55,41.9,269.1,0.030437182,1899.23,6941.93,0.785183166,1588.23,0.179640454,7902.00203,6634.640167
-8839.53,3678.61,18.5,40.73,277.01,0.031337639,1896.53,6943,0.785449,1578.79,0.17860565,7903.334014,6587.291706
-8843.68,4205.3,18.11,40.76,247.08,0.027938596,1901.53,6942.15,0.784984305,1613.69,0.182468158,7784.967824,6329.657471
-8841.29,3913.46,19.07,40.51,254.87,0.028827241,1899.42,6941.87,0.785164835,1604.04,0.181426014,7799.579811,6311.22267
-8845.14,4123.51,16.8,35.44,225.29,0.025470484,1904.07,6941.07,0.784732633,1643.34,0.185790163,7821.013108,6339.01171
-8840.5,4161.47,16.91,37.05,235.76,0.026668175,1901.37,6939.13,0.784925061,1628.56,0.184215825,7823.416858,6305.4366
-8845.76,4360.11,17.44,33.59,205.64,0.023247296,1905.96,6939.8,0.784534059,1666.73,0.188421345,7819.739634,6299.751964
-8841.8,3648.69,15.12,35.54,218.66,0.024730259,1901.74,6940.06,0.784914836,1647.54,0.186335362,7806.846744,6246.698475
-8848.9,4253.64,15.46,33.66,190.82,0.021564262,1908.51,6940.39,0.784322345,1684.03,0.19030953,7808.158203,6249.235703
-8843.68,4177.03,15.36,34.27,205.57,0.023244848,1904.05,6939.63,0.784699356,1664.21,0.188180712,7812.679396,6222.822786
-8850.11,3968.38,15.25,33.4,178.31,0.020147772,1912.37,6937.74,0.78391568,1700.66,0.192162583,7826.332103,6238.016084
-8845.49,3658.98,14.5,33.93,192.79,0.021795288,1907.06,6938.43,0.784403125,1680.34,0.189965734,7825.503257,6212.614311
-8852.3,3570.4,13.96,33.41,166,0.018752189,1914.39,6937.91,0.783740949,1714.98,0.193732702,7827.864386,6213.545835
-8847.62,3600.17,14.67,34.01,180.75,0.020429223,1909.97,6937.65,0.784126127,1695.21,0.191600679,7838.641267,6209.233627
-8854.49,3602.06,13.93,29.46,154.56,0.017455551,1917.14,6937.35,0.78348386,1733.12,0.195733464,7832.223575,6202.487502
-8849.96,3608.22,13.95,31.51,172.42,0.019482574,1912.47,6937.49,0.783900718,1708.54,0.19305624,7843.037322,6207.511775
-8856.08,3582.29,13.29,29.01,138.68,0.015659298,1919.98,6936.1,0.783202049,1752.29,0.197862937,7854.055865,6217.28145
-8851.93,4178.62,15.34,32.19,153.38,0.017327295,1914.77,6937.16,0.783688981,1729.2,0.195347229,7861.700791,6223.074404
-8857.9,3377.2,13.01,26.97,123.65,0.013959291,1921.27,6936.63,0.783100961,1770.65,0.199895009,7866.862566,6228.392823
-8853.12,4341.21,16.26,27.66,137.21,0.015498491,1916.28,6936.84,0.783547495,1751.41,0.197829692,7868.3548,6239.141267
-8859.11,3037.67,14.22,27.74,109.86,0.012400794,1923.07,6936.04,0.782927405,1785.47,0.201540561,7848.637234,6223.560566
-8854.36,3705.17,16.2,24.81,125.42,0.014164773,1917.88,6936.48,0.783397106,1767.65,0.199636111,7802.627294,6208.355212
-8861.3,3229.18,16.14,24.65,99.78,0.011260199,1924.21,6937.09,0.782852403,1799.78,0.203105639,7794.143852,6203.092016
-8856.33,3009.85,17.05,23,112.93,0.012751332,1917.78,6938.55,0.783456579,1781.85,0.201195077,7804.570013,6235.017812
-8864.66,3543.41,17.13,22.02,94.94,0.010709943,1925.56,6939.1,0.782782419,1808.6,0.204023617,7815.050691,6242.255673
-8859.25,3683.01,19,22.34,110.3,0.012450264,1920.12,6939.13,0.78326382,1787.48,0.201764258,7856.506699,6304.815562
-8864.28,3566.36,17.36,21.2,83.64,0.009435623,1929.22,6935.06,0.782360214,1824.38,0.205812542,7864.782787,6312.303885
-8858.84,4194.9,20.25,20.55,94.49,0.010666182,1925.01,6933.83,0.782701798,1809.97,0.204312303,7888.120214,6374.380308
-8866.45,3056.57,17.06,21.76,74.96,0.008454342,1931.81,6934.64,0.782121368,1835.09,0.206970095,7899.75678,6388.356036
-8861.18,3672.98,20.74,20.01,80.67,0.009103754,1926.96,6934.22,0.78253912,1826.28,0.206098962,7887.319218,6424.459177
-8867.09,3294.53,19.44,20.54,64.06,0.007224467,1934.66,6932.43,0.78181568,1850.06,0.208643422,7906.152717,6452.079797
-8861.33,2897.88,20.69,21.24,70.08,0.007908519,1929.41,6931.92,0.782266319,1838.09,0.20742823,7892.989312,6499.213376
-8869.42,3312.32,20.22,20.14,56.09,0.006323976,1936.78,6932.64,0.781633974,1860.55,0.209771327,7905.925638,6526.163401
-8864.91,3833.33,21.05,20.04,68.38,0.007713558,1931.23,6933.68,0.782148945,1842.81,0.207876899,7881.405385,6557.677431
-8872.65,3652.86,20.03,18.76,48.74,0.005493286,1940.14,6932.51,0.781334776,1872.64,0.211057576,7879.193663,6553.645043
-8868.61,4262.29,19.92,19.64,63.06,0.007110472,1935.17,6933.44,0.781795569,1852.47,0.208879407,7858.798652,6602.672679
-8874.54,3466.98,19.4,19.74,40.78,0.004595168,1943.07,6931.47,0.781051187,1882.55,0.212129305,7864.716325,6623.247617
-8871.75,4179.99,19.84,19.95,54.7,0.006165638,1939.35,6932.4,0.78140164,1864.7,0.210184011,7833.122159,6643.691124
-8880.33,4181.82,21.2,23.58,37.16,0.004184529,1946.86,6933.47,0.780767156,1886.12,0.212393008,7824.688984,6621.375146
-8876.72,4758.27,20.24,22.63,48.85,0.005503159,1943.94,6932.78,0.781006949,1872.46,0.210940528,7793.284801,6643.684311
-8879.03,4007.73,21.63,20.2,33.46,0.00376843,1951.41,6927.62,0.780222614,1897.75,0.213733933,7789.590641,6636.521041
-8877.27,4944.42,21.38,21.21,47.18,0.005314697,1947.58,6929.69,0.78061048,1879.19,0.211685575,7763.308218,6661.427305
-8883.8,4782.33,21.51,20.56,35.89,0.004039938,1950.34,6933.46,0.780461064,1893.89,0.213184673,7772.154475,6681.580989
-8880.16,5345.58,21.99,21.44,47.45,0.005343372,1947.9,6932.26,0.780645844,1879.01,0.211596413,7749.467424,6705.763356
-8887.38,5545.07,22.67,21.99,38.05,0.004281352,1953.92,6933.46,0.78014668,1893.88,0.213097673,7749.357255,6706.694103
-8882.69,5316.35,22.07,22.1,45.44,0.005115567,1949.95,6932.74,0.780477536,1882.41,0.211918912,7734.835549,6745.141587
-8888,5372.92,22.74,21.94,36.51,0.004107786,1957.3,6930.7,0.779781728,1898.85,0.213641989,7723.06024,6708.728194
-8883.26,5002.69,22.58,23.07,40.34,0.004541126,1952.92,6930.34,0.780157285,1889.51,0.21270457,7703.088463,6708.905324
-8889.21,4339.34,22.54,22.58,34.55,0.003886735,1959.45,6929.76,0.779569838,1902.32,0.214003269,7697.486235,6692.303933
-8884.11,4724.05,22.93,22.23,34.14,0.003842816,1954.87,6929.24,0.779958825,1898.5,0.213696138,7683.908857,6682.70783
-8889.6,2826.46,21.19,22.64,31.61,0.003555841,1961.46,6928.14,0.779353402,1907.21,0.214543961,7718.026997,6894.840005
-8885.48,2567.39,22.92,22.61,29.79,0.003352661,1956.96,6928.52,0.779757537,1904.56,0.214345201,7710.674049,6879.289559
-8890.76,2919.29,19.18,23.37,28,0.003149337,1964.01,6926.75,0.779095375,1912.64,0.215126716,7710.882401,6886.434479
-8888.68,2281.36,15.58,24.04,31.11,0.003499957,1960.32,6928.36,0.779458817,1905.17,0.214336662,7708.747773,6895.85624
-8892.15,3594.46,20.14,22.34,25.58,0.002876695,1967.18,6924.97,0.778773413,1919.26,0.215837565,7709.01191,6897.229196
-8891.73,3013.79,17.88,25.15,31.74,0.003569609,1964.99,6926.74,0.779009259,1908.1,0.214592661,7712.331576,6916.064224
-8892.71,3644.7,20.41,21.76,21.98,0.002471687,1969.26,6923.45,0.778553444,1925.52,0.21652792,7712.913049,6858.234616
-8891.44,3556.85,18.97,23.92,27.58,0.00310186,1968.32,6923.12,0.778627534,1916.82,0.215580378,7722.238122,6876.57604
-8894.07,3688.86,20.1,21.19,19.08,0.00214525,1970.78,6923.29,0.778416406,1930.51,0.217055859,7722.068556,6849.075139
-8891.72,3572.67,18.96,22.53,23.9,0.002687894,1968.93,6922.79,0.778565902,1922.5,0.216212386,7735.535083,6788.867077
-8894.22,3423.25,20.48,20.93,16.35,0.001838272,1971.64,6922.58,0.778323451,1934.36,0.217485063,7733.358048,6753.442589
-8891.52,3583.79,20.38,22.26,20.94,0.002355053,1969.19,6922.33,0.77853168,1925.99,0.216609759,7742.094606,6624.345412
-8894.78,3120.57,20.65,20.37,15.54,0.001747092,1972.29,6922.49,0.77826433,1936.38,0.21769847,7741.155327,6606.752209
-8891.67,3581.08,21.75,21.56,20.32,0.002285285,1969.53,6922.14,0.778497178,1927.65,0.216792796,7762.661382,6600.769676
-8895.45,2346.14,20.11,19.78,17.35,0.001950435,1973,6922.45,0.778201215,1935.87,0.217624741,7762.43087,6588.420467
-8892.46,2973.91,22.32,20.52,22.72,0.002554974,1970.07,6922.39,0.77845613,1926.83,0.216681323,7785.684182,6596.984761
-8895.85,1785.61,21.32,19.98,21.61,0.002429223,1973.44,6922.41,0.778161727,1931.85,0.217163059,7787.394487,6616.117249
-8892.48,2344.43,22.75,19.96,27,0.003036273,1970.41,6922.07,0.778418394,1923.45,0.21630074,7807.94723,6584.621259
-8896.69,1125.38,23.01,19.42,29.08,0.003268631,1973.22,6923.47,0.778207401,1924.72,0.216341134,7807.864362,6575.755076
-8893.04,2144.03,23.86,20.52,32.64,0.003670286,1969.22,6923.82,0.77856616,1916.06,0.215456132,7830.319637,6569.190174
-8897.07,1067.51,23.36,19.67,36.72,0.004127201,1973.51,6923.56,0.778184279,1917.12,0.21547768,7830.562882,6574.204681
-8893.22,1675.83,25.01,19.19,36.78,0.004135735,1969.27,6923.95,0.778565019,1913.3,0.215141422,7849.804311,6557.967417
-8897.68,6.58,16.29,20,40.76,0.004580969,1974.29,6923.39,0.778111822,1913.53,0.215059431,7850.377521,6586.200678
-8894.33,641.34,19.58,20.18,35.35,0.003974442,1970.43,6923.9,0.778462234,1914.9,0.215294463,7868.412878,6545.595934
-8898.87,257.03,18.92,20.91,49.32,0.005542277,1976.07,6922.8,0.777941469,1905.84,0.214166518,7868.839945,6534.323417
-8896.29,1268.6,18.65,20.44,38.16,0.004289429,1972.77,6923.52,0.778248011,1914.17,0.215164973,7883.690433,6454.614244
-8899.61,1025.17,20.06,21.61,65.04,0.007308185,1978.25,6921.36,0.777714979,1891.6,0.21254864,7882.244284,6431.854029
-8896.33,709.89,19.34,22.34,53.08,0.005966505,1975.08,6921.25,0.777989351,1899.66,0.213532996,7897.56068,6366.221636
-8901.27,1589.41,18.73,22.96,85.2,0.009571668,1979.88,6921.39,0.777573313,1871.72,0.210275612,7898.098295,6366.460836
-8898.27,1952.2,19.06,23.8,76.87,0.008638758,1976.72,6921.55,0.777853448,1876.05,0.210833117,7916.299878,6330.957159
-8902.51,2880.88,18.94,23.05,101.99,0.01145632,1982.25,6920.26,0.777338077,1857.21,0.208616446,7919.57901,6360.233226
-8898.43,2641.86,18.96,23.99,94.58,0.010628841,1979.61,6918.82,0.777532666,1861.04,0.209142512,7938.656875,6315.4961
-8901.87,3383.31,18.5,23.02,114.88,0.012905154,1983.92,6917.95,0.777134467,1846.02,0.207374406,7940.446594,6333.016578
-8897.5,2955.23,18.8,23.46,105.82,0.011893228,1980.26,6917.24,0.777436359,1850.98,0.208033717,7961.240984,6303.566374
-8899.85,2949.13,18.26,23.55,130.02,0.014609235,1983.87,6915.98,0.777089502,1830.3,0.205655151,7963.027318,6308.935433
-8896.35,3079.9,18.45,25.56,122.71,0.013793297,1980.16,6916.19,0.777418829,1831.89,0.205914785,7982.619581,6278.123703
-8899.91,2365.92,16.7,24.7,147.1,0.016528257,1982.85,6917.06,0.777205612,1811.05,0.203490822,7986.13858,6305.923125
-8895.89,2359.85,16.99,24.44,138.04,0.015517278,1979.56,6916.33,0.777474766,1817.08,0.204260619,8006.359314,6289.695172
-8898.84,1648.36,14.68,24.28,163.6,0.018384419,1982.32,6916.52,0.777238382,1794.44,0.201648754,8007.436839,6296.267982
-8894.38,1650.17,14.23,24.56,156.24,0.017566149,1978.73,6915.65,0.777530306,1797.93,0.202142252,8028.71062,6298.154358
-8898.57,1684.79,13.19,23.86,181.34,0.020378555,1980.25,6918.32,0.777464244,1775.05,0.199475871,8029.524529,6311.876587
-8893.63,821.57,11.17,24.22,174.46,0.019616287,1976.02,6917.61,0.777816257,1777.34,0.199844158,8042.915849,6259.5901
-8898.29,1237.56,14.4,22.48,202.23,0.022726839,1979.11,6919.18,0.777585356,1754.4,0.197161477,8043.111586,6271.689386
-8892.68,1259.33,14.52,23.37,194.51,0.021873046,1974.25,6918.43,0.777991562,1756.37,0.197507388,8055.571075,6229.1648
-8897.7,1478.7,15.05,23.41,222.77,0.025036807,1978.39,6919.31,0.777651528,1732.21,0.194680648,8058.327578,6258.566468
-8891.88,1197.67,15.14,22,214.1,0.024078148,1972.88,6919,0.778125661,1736.78,0.195322024,8069.923122,6217.412738
-8896.67,1307.56,15.03,22.56,242.48,0.027255142,1978.27,6918.4,0.777639274,1713.23,0.192569804,8071.892358,6253.57545
-8890.7,975.59,15.99,21.63,232.09,0.026104806,1972.55,6918.15,0.77813333,1718.83,0.193328984,8082.473315,6204.621035
-8896.69,1317.01,14.78,22.31,257.04,0.028891644,1978.97,6917.72,0.777561093,1699.62,0.191039589,8084.42554,6228.926974
-8890.14,2233.93,18.27,21.51,249.16,0.028026555,1974.15,6915.99,0.77793938,1703.48,0.19161453,8095.702764,6209.366572
-8895.29,1597.81,16.81,23.97,262.71,0.029533607,1980.68,6914.61,0.777333847,1694,0.190437861,8096.529934,6221.404706
-8888.98,1558.39,16.47,22.47,258.63,0.029095577,1975.64,6913.34,0.777742778,1694.54,0.190633796,8108.511179,6226.065182
-8894.92,1449.57,15.05,26.86,262.42,0.029502233,1981.66,6913.26,0.77721441,1692.38,0.190263656,8108.508928,6240.593132
-8888.58,1373.33,15.33,22.83,259.78,0.029226266,1976.17,6912.41,0.777673149,1693.56,0.190532121,8115.321112,6192.093226
-8888.18,1221.29,14.96,21.85,257.44,0.02896431,1976.61,6911.57,0.77761364,1697.32,0.190963729,8117.20752,6220.396851
-8888.18,1221.29,14.96,21.85,257.44,0.02896431,1976.61,6911.57,0.77761364,1697.32,0.190963729,8125.057561,6204.595024
-8887.67,1066.71,16.34,21.94,251.36,0.028281878,1977,6910.67,0.777556998,1703.7,0.191692536,8122.895929,6174.062072
-8887.67,1066.71,16.34,21.94,251.36,0.028281878,1977,6910.67,0.777556998,1703.7,0.191692536,8133.089158,6185.04324
-8887.73,517.69,15.24,23.62,244.98,0.027563844,1977.66,6910.07,0.77748424,1709.06,0.19229432,8136.819692,6221.921491
-8887.73,517.69,15.24,23.62,244.98,0.027563844,1977.66,6910.07,0.77748424,1709.06,0.19229432,8147.401764,6206.531102
-8886.49,369.14,10.84,26.03,251.75,0.02832952,1977.9,6908.59,0.777426183,1700.12,0.191315131,8156.969049,6323.535829
-8886.49,369.14,10.84,26.03,251.75,0.02832952,1977.9,6908.59,0.777426183,1700.12,0.191315131,8163.58528,6239.319277
-8885.25,1238.54,12.05,26.03,275.1,0.030961425,1976.47,6908.78,0.777556062,1675.34,0.188552939,8165.69308,6260.065874
-8885.25,1238.54,12.05,26.03,275.1,0.030961425,1976.47,6908.78,0.777556062,1675.34,0.188552939,8173.993023,6204.182759
-8883.8,2403.84,17.51,24.94,296.12,0.033332583,1975.04,6908.76,0.777680722,1653.98,0.186179338,8175.344168,6209.048458
-8883.8,2403.84,17.51,24.94,296.12,0.033332583,1975.04,6908.76,0.777680722,1653.98,0.186179338,8195.44098,6210.973411
-8882.47,3333.37,20.13,23.78,308.55,0.034736959,1973.61,6908.86,0.777808425,1641.28,0.184777432,8195.468652,6211.09473
-8882.47,3333.37,20.13,23.78,308.55,0.034736959,1973.61,6908.86,0.777808425,1641.28,0.184777432,8203.070535,6153.099106
-8881.1,3962.44,21.8,22.87,313.88,0.035342469,1972.97,6908.13,0.777846213,1636.22,0.184236187,8212.28012,6192.197392
-8881.1,3962.44,21.8,22.87,313.88,0.035342469,1972.97,6908.13,0.777846213,1636.22,0.184236187,8240.749122,6197.468639
-8879.54,3637.28,21.6,22.36,312.74,0.035220293,1972.61,6906.93,0.777847726,1637.51,0.184413832,8237.833775,6186.543805
-8879.54,3637.28,21.6,22.36,312.74,0.035220293,1972.61,6906.93,0.777847726,1637.51,0.184413832,8280.699486,6239.84106
-8878.41,3972.89,22.85,22.01,305.62,0.03442283,1972.05,6906.36,0.777882526,1644.42,0.185215596,8286.901328,6261.08534
-8878.41,3972.89,22.85,22.01,305.62,0.03442283,1972.05,6906.36,0.777882526,1644.42,0.185215596,8332.574426,6299.115431
-8878.42,3739.18,23.85,21.82,296.7,0.033418108,1971.95,6906.47,0.77789404,1653.43,0.186230208,8345.047426,6333.88794
-8878.42,3739.18,23.85,21.82,296.7,0.033418108,1971.95,6906.47,0.77789404,1653.43,0.186230208,8404.517716,6399.109371
-8877.18,3242.25,21.75,22.44,285.9,0.032206174,1972.33,6904.85,0.777820209,1663.99,0.187445788,8407.748362,6408.44739
-8877.18,3242.25,21.75,22.44,285.9,0.032206174,1972.33,6904.85,0.777820209,1663.99,0.187445788,8463.455673,6492.506606
-8879.27,3089.33,20.37,22.69,275.62,0.03104084,1972.25,6907.02,0.777881515,1673.94,0.188522255,8463.270472,6490.063499
-8879.27,3089.33,20.37,22.69,275.62,0.03104084,1972.25,6907.02,0.777881515,1673.94,0.188522255,8498.713438,6610.470031
-8876.36,2456.12,19.67,23.96,264.32,0.029777972,1973.78,6902.58,0.777636328,1685.5,0.189886395,8498.672487,6638.517096
-8876.36,2456.12,19.67,23.96,264.32,0.029777972,1973.78,6902.58,0.777636328,1685.5,0.189886395,8499.135163,6729.619817
-8876.34,2964.99,17.5,25.22,259.79,0.029267694,1971.95,6904.39,0.777841993,1686.94,0.190049052,8498.977653,6753.245099
-8876.34,2964.99,17.5,25.22,259.79,0.029267694,1971.95,6904.39,0.777841993,1686.94,0.190049052,8499.734225,6821.451992
-8876.88,2919.99,17.12,26,253.57,0.028565217,1972.53,6904.35,0.77779017,1692.96,0.190715657,8499.933635,6870.429727
-8876.88,2919.99,17.12,26,253.57,0.028565217,1972.53,6904.35,0.77779017,1692.96,0.190715657,8500.001566,6936.986641
-8873.55,4077.44,19.41,24.89,236.33,0.026633084,1972.8,6900.75,0.777676353,1711.58,0.192885598,8499.992253,6928.871325
-8873.55,4077.44,19.41,24.89,236.33,0.026633084,1972.8,6900.75,0.777676353,1711.58,0.192885598,8500.015102,6897.334955
-8871.98,4781.91,20.89,22.9,217.44,0.024508622,1970.56,6901.42,0.77788949,1730.22,0.195020728,8500.059752,6942.535248
-8871.98,4781.91,20.89,22.9,217.44,0.024508622,1970.56,6901.42,0.77788949,1730.22,0.195020728,8500.047346,6984.148464
-8869.37,5942.43,20.82,22.09,207.1,0.023350024,1969.05,6900.32,0.777994378,1739.86,0.196165004,8500.044117,6974.755753
-8869.37,5942.43,20.82,22.09,207.1,0.023350024,1969.05,6900.32,0.777994378,1739.86,0.196165004,8500.030101,7043.860086
-8868.59,5906.16,20.07,22.01,212.18,0.023924885,1967.08,6901.51,0.778196985,1732.89,0.195396337,8500.030274,7029.361295
-8868.59,5906.16,20.07,22.01,212.18,0.023924885,1967.08,6901.51,0.778196985,1732.89,0.195396337,8500.019912,7110.964763
-8867.67,6020.56,19.07,23.19,211.92,0.023898048,1966.4,6901.27,0.778250657,1731.29,0.195236178,8500.019616,7144.080545
-8867.67,6020.56,19.07,23.19,211.92,0.023898048,1966.4,6901.27,0.778250657,1731.29,0.195236178,8500.030357,7182.055947
-8864.69,5933.94,19.19,24.43,210.59,0.023756048,1965.82,6898.87,0.77824154,1730.8,0.195246534,8500.030281,7200.519956
-8864.69,5933.94,19.19,24.43,210.59,0.023756048,1965.82,6898.87,0.77824154,1730.8,0.195246534,8500.031098,7236.925256
-8863.51,6115.43,19.24,25.27,213.7,0.024110087,1963.88,6899.63,0.778430893,1724.91,0.194608005,8500.031384,7236.115853
-8863.51,6115.43,19.24,25.27,213.7,0.024110087,1963.88,6899.63,0.778430893,1724.91,0.194608005,8499.878667,7177.811066
-8859.63,6589.17,19.63,23.72,208.18,0.023497595,1962.73,6896.9,0.77846366,1730.83,0.195361432,8499.886662,7064.266745
-8859.63,6589.17,19.63,23.72,208.18,0.023497595,1962.73,6896.9,0.77846366,1730.83,0.195361432,8500.02093,6993.628699
-8857.59,5931.7,19.9,22.18,191.99,0.021675196,1960.17,6897.42,0.778701656,1746,0.197119081,8500.002112,6989.278027
-8857.59,5931.7,19.9,22.18,191.99,0.021675196,1960.17,6897.42,0.778701656,1746,0.197119081,8499.560274,6976.72161
-8855.74,6033.11,19.56,21.99,182.93,0.020656659,1959.1,6896.64,0.778776251,1754.18,0.198083955,8499.435144,6943.715983
-8855.74,6033.11,19.56,21.99,182.93,0.020656659,1959.1,6896.64,0.778776251,1754.18,0.198083955,8499.163996,6898.649265
-8851.84,6582.12,18.88,21.79,175.56,0.019833165,1957.39,6894.45,0.778871963,1760.04,0.198833237,8499.17447,6897.134528
-8851.84,6582.12,18.88,21.79,175.56,0.019833165,1957.39,6894.45,0.778871963,1760.04,0.198833237,8500.629049,6821.42133
-8848.13,6580.94,18.1,26.85,171.73,0.019408621,1954.1,6894.03,0.779151075,1755.52,0.198405765,8500.867597,6824.490934
-8848.13,6580.94,18.1,26.85,171.73,0.019408621,1954.1,6894.03,0.779151075,1755.52,0.198405765,8497.692641,6776.934224
-8843.79,6521.63,17.98,27.2,167.27,0.018913837,1950.89,6892.9,0.779405662,1756.42,0.198604897,8497.542479,6760.536058
-8843.79,6521.63,17.98,27.2,167.27,0.018913837,1950.89,6892.9,0.779405662,1756.42,0.198604897,8465.085891,6642.455043
-8842.17,7083.61,17.92,24.92,160.15,0.01811207,1947.79,6894.38,0.779715839,1762.72,0.199353779,8465.80247,6647.475408
-8842.17,7083.61,17.92,24.92,160.15,0.01811207,1947.79,6894.38,0.779715839,1762.72,0.199353779,8407.200163,6597.613821
-8840.8,7314.51,18.37,24.57,158.23,0.017897702,1946.79,6894.01,0.779794815,1763.99,0.199528323,8404.449602,6593.550446
-8840.8,7314.51,18.37,24.57,158.23,0.017897702,1946.79,6894.01,0.779794815,1763.99,0.199528323,8321.872034,6537.386589
-8838.75,7823.1,19.12,24.32,160.49,0.018157545,1946.27,6892.48,0.779802574,1761.46,0.199288361,8309.84032,6513.641397
-8838.75,7823.1,19.12,24.32,160.49,0.018157545,1946.27,6892.48,0.779802574,1761.46,0.199288361,8260.86062,6520.783971
-8836.88,7947.83,19.25,23.32,166.63,0.018856203,1944.87,6892.01,0.779914404,1754.92,0.198590453,8236.297708,6477.027057
-8836.88,7947.83,19.25,23.32,166.63,0.018856203,1944.87,6892.01,0.779914404,1754.92,0.198590453,8142.723893,6417.521948
-8834.82,7194.92,18.59,24.24,174.39,0.019738942,1943.69,6891.13,0.77999665,1745.06,0.197520719,8129.361914,6394.807066
-8834.82,7194.92,18.59,24.24,174.39,0.019738942,1943.69,6891.13,0.77999665,1745.06,0.197520719,8049.367599,6362.757312
-8831.7,6540.73,17.43,24.29,184.12,0.020847628,1941.92,6889.78,0.780119343,1733.51,0.196282709,8036.81846,6341.42087
-8831.7,6540.73,17.43,24.29,184.12,0.020847628,1941.92,6889.78,0.780119343,1733.51,0.196282709,7938.952009,6289.997285
-8827.84,5946.2,17.15,24.14,195.16,0.022107333,1938.9,6888.94,0.780365299,1719.6,0.194792837,7952.297508,6313.007303
-8827.84,5946.2,17.15,24.14,195.16,0.022107333,1938.9,6888.94,0.780365299,1719.6,0.194792837,7847.413604,6256.332288
-8824.85,6119.87,17.24,23.5,202.45,0.0229409,1935.29,6889.56,0.780699955,1709.34,0.19369621,7864.037576,6280.977041
-8824.85,6119.87,17.24,23.5,202.45,0.0229409,1935.29,6889.56,0.780699955,1709.34,0.19369621,7755.447142,6215.861712
-8822.1,6171.21,17.94,23.26,214.27,0.024287868,1932.8,6889.3,0.780913841,1695.27,0.19216173,7743.024955,6199.700715
